score,content
1,no wa gw ke blok
1,"Akun WhastApp saya tiba-tiba diblokir karena spam, Walaupun saya telah mematuhi ketentuan layanan di WhastApp, Mohon tinjau akun saya dan segera selesaikan masalah ini, Terima kasih"
1,"wa makin ngaco , masa cuma mau buat komunitas doang wa saya langsung ke blokir pas di coba di wa akun wa yang lain juga hasilnya sama aja setiap kali mau nyoba buat komunitas malah kena blokir nginvite akun sendiri ke grup yang gwe buat untuk bahas"" game sama anime doang juga tiba"" akunnya langsung kena blokir , pls jangan buat wa jadi seperti Facebook yang apa"" selalu main blokir/dibatasi kalau bisa hapus dong fitur yang kaya beginian , di blokir dan di batasi , pdhl g ada ngapa"" in"
1,gak bisa bikin satus bags4t
1,kenapa saya tidak bisa menginisialisasi/login
1,saya tidak melakukan hal yang buruk tetapi nomor saya di blokir
1,"jelek, karena sering terband karena spam padahal saya tidak melakukan spam"
1,Gak bisa kirim video sama video stroy gampang error gak ada gambarnya
1,"hadiahnya gabisa ditarik,game bohong"
1,"Aplikasinya kurang memuaskan, saat saya sedang chat biasa dengan teman saya tiba-tiba terkena blokir dan kejadian ini sudah 3 kali saya alami dalam waktu singkat.Mohon dipertimbangkan kembali pihak Whatsapp"
1,Nggak. Bisa..kirim..lewat..WA.
1,bagus
1,KENAPA YA WHATSAP SEKRANG UNTUK NADA DERING DARI MP3 SUDH TIDAK BISA DI GUNAKAN LAGI. MAKIN KEMARI WHATSAP MAKIN EDAN NE. NGK JELAS GITO
1,kurang bagus
1,status wa tidak berurutan bikin pusing aja.
1,akun saya tiba tiba terblokir... padahal saya tidak merasa spam 😭
1,Bagus
1,kenapa tdk bs daftar wa
1,burik samanya kayak FF masa udh download di play store kaga bisa tulisannya ANDA MEMBUTUHKAN WHATSAPP VERSI RESMI trus downloadnya harus di app store loh kan hp ku Android untuk developer mohon di perbaiki
1,"kok skrg wa jadi sering bug kalo liat story sndri ato orang, jadi aneh tampilannya pas buka story ada background wa nya."
1,whatsapp saya tidak bisa di login
1,aku tidak bisa login lagi
1,GK bisa masuk wa pdhl sudah pakai yng resmi anehhh
1,"Padahal saya baru saja membeli kartu Telkomsel dan baru saja login dengan nomor baru ini,lalu saat saya ingin menelpon orang tiba tiba akun saya tidak bisa terpakai karena spam,maksud nya apa? saya baru saja login tiba tiba akun saya di tuduh spam. Tolong pihak WhatsApp segera menyelesaikan kan hal ini"
1,"ini kenapa coba saya kereport spam terus padahal saya gaada kontak yg bnr2 spam, kontakan cuma sama kluarga&pacar dibilang spam astaga"
1,main blokir diblang spam anh apk ini
1,"aneh bnget wa sekarang,dikit2 keblok dikit2 keblok karna spam padahal gk ngapa ngapain"
1,mau memverifikasi aja susah sekali harus nunggu satu jam terus untuk konfirmasi kode. konfirmasi SMS dan telpon tidak kunjung datang
1,"saat mengirim foto galeri foto tidak ada pilihan secara lengkap seperti yg lalu,benar2 kecewa.saya berharap WA kembali seperti beberapa bulan yg lalu."
1,"nama dibatasin, nge ss profile orng ga bisa, kalo ga bisa nge ss nomor orng mah gpp lah ini cuman profile nya loh. Pls stop nge batasin nama, ga guna"
1,"tolong abis update wa tuh langsung ada fitur barunya, saya uda update beberapa kali gada perubahan sama sekali"
1,"TOLONG DONG FITURNYA DI PERKUAT LAGI, KENAPA KALO MAU UPLOAD FOTO DI SW BUREM PADAHAL UDAH DI MAKSIMALKAN HD."
1,apk yg buruk
1,kenapa akun saya tidak bisa login padahal baru pindah hp
1,suka kena spam
1,Mantap
1,"tolong dong perbaiki whatsap pengiriman jam pasir terus gk langsung ceklis 2,udh aku upgret tetep sama udh di hapus juga terus aku download lagi masih sama juga lemottt sinyal padahal full tolong dong perbaiki"
1,"whatsapp semakin g beres, ngirim stiker aja lama bet, ngirim stiker dulu trs bubble chat malah keduluan bubble chat!? jaringan oke, tapi masih aja gitu? mohon diperbaiki"
1,aplikasi sangat buruk selalu kenak spam aplikasi wa saya soalnya akun wa saya buat kerja bukan buat program judol
1,Saya tidak bisa memasang status saya di wa
1,kenapa wa saya tidak bisa dibuka
1,"masa nomor saya tiba2 hilang , trus pas tekan kirim kode tapi ga ada sms yg masuk"
1,wa terkadang sukaaa ngeleg atau sukaa eror kadang tidakk bisa mengirim pesann
1,SAYAAA BELUM DAPET TEMA CHATT T_T
1,Wa ya rusak
1,Karna status wa saya ber warna hijau
1,"wa sekarang baperan banget, gerak dikit kena spam"
1,kerja
1,"akun wa jadi sering ke ban dengan alasan spam, saya tidak merasa kalau saya itu spam. tolong untuk di perbaiki"
1,"panggilan video sering muncul bug, kadang jg pesan suka muncul bug, benar"" aplikasi paling mengecewakan"
1,agak aneh WA saya padahal saya hanya ingin buat grup yang disuruh oleh guru saya eh bukannya bisa mala kenak pelanggaran spam tolong diperbaiki y
1,entah kenapa wa saya ke blokir terus menerus padahal tidak melakukan spam terhadap kontak maupun orng asing tapi mengapa WhatsApp selalu memblokir nomor saya padahal saya udah ganti alamat IP tapi masih saja di blokir apk WhatsApp sekarang udh gak jelas GK kaya dulu lagi
1,senyap
1,menyala Abang ku 🔥
1,Kenapa rating bintang 1? Nama kontak udah di save besoknya tinggal nomer doank gitu aja terus selama beberapa hari. lama² jadi capek dehh
1,karena tidak bisa menerima foto/vidio dan ketika ingin melihat status tidak bisa
1,INI GIMANA KOK WHATSAPP SAYA ADA VIRUS NYA HARUS DI UNINSTALL?
1,Aplikasi WA sangat buruk sistemnya.Akun WA saya sudah bertahun tahun selalu terkena spam dan tiba-tiba tidak bisa dibuka.
1,tidak bisa mencari lagu untuk SW
1,wa eror anjir
1,ok
1,saya mau tanya kenapa kalo hp nya mati whats.ap ga bisa di buka
1,"jelek,soalnya gbisa chtan lgi sma mantan favorite:((((‼️"
1,kenapa nomor saya tidak bisa membuat status dengan lagu??!!!
1,kenapa akun saya sering kena blokir karena spam . bantu kembalikan akun saya .. ribet sekali whatsapp sekarang gk seperti whatsapp yg dulu
1,karna pas udah di update terus pas mau buka wa langsung keluar gitu aja terus aku download lagi abis itu gak nginstal²
1,"SEJAK DIPEGANG PIHAK META, FITUR WHATSAPP SUDAH MULAI ANEH.. SEPERTI STORY WHATSAPP BENTUK VIDEO ITU MEMBUAT SIZE APLIKASI MEMBENGKAK, SERTA FITUR AI YG MEMBUAT APLIKASI TIDAK STABIL SERING MENGALAMI BUG.. INI KALO SAMPE MUNCUL IKLAN DAN FITUR PAYMEN,, 1000% KALIAN AKAN TUMBANG SEPERTI BBM DAN LINE.. KAMI AKAN SIAP SIAP PINDAH KE TELEGRAM YG LEBIH BAGUS DARI WHATSAPP. PADA TAHUN 2015 SAYA SUDAH MEMBERI MASUKAN SEPERTI INI KPD PIHAK BBM DAN LINE.. NAMUN MEREKA TIDAK PEDULI.. AKHIRNYA TUMBANGKN.."
1,"padahal udah sering di update tapi masih gitu"" aja,,padahal penasaran sama fitur terbarunya tapi sampai sekarang gitu"" aja terus"
1,bekerja menjadi petani
1,Setelah update malah ga bisa telusuri folder untuk kirim gambar!!! Gimana ni pihak WA?? Kok makin buruk dan jelek!!! Ngga diperbaiki?????
1,kirim kode malah lama
1,whatsap saya sudah saya perbaharui tapi tetep aja kalo bikin store whatsap tidak bisa menyebut nama grub bagaimana ini
1,"hallo WhatsApp kenap aneh sekali akses saya tiba-tiba di blokir dengan alasan spam, padahal tidak melakukan pelanggaran apapun, dan setelah bisa akses ini kembali lagi d blokir, disaat bnyk pesan-pesan penting yang masuk belum saya baca dan konfirmasi sangat mengecewakan sekali tanpa pemberitahuan terlebih dahulu"
1,Mantaaap.....!!!
1,makin runyam saja WA. sering membisukan telepon sendiri heranyan waktu nelepon
1,saya belum melakukan verifikasi nomer saya dan mengapa saya mengalami suspend spam? tolong diperbaiki lagi bugnya ini sangat merugikan pekerjaan saya
1,sangat bagus untuk di gunakan
1,I think this is a good application and in half my souls are here
1,"sangat buruk . saya tidak melakukan spam atau pelanggar . pada saat saya memulai chat akun saya selalu langsung di tangguhkan / di banned . update bukan nya makin baik malah tambah buruk . gak lama pada pindah ke apk lain org"""
1,tiap hari kena spam aplikasi stresss🤬
1,nyesal update WA bukan nya makin bagus malah makin ancur masa ngirim foto/vidio ngejam pdhl sinyal bagus dan tidak bisa menautkan perangkat juga pdhl sblm update bisa aja
1,nak ISO Ojo update update terus wakek ane ngebak ngebak i memory maraiii budrekkk
1,"whatsapp saya elor tolong di perbaiki, mana lemot banget lagi udah mah boros banget ke paket 1 gb 2 jam abis sama whatsapp doang tolong cepet di perbaikii"
1,buat chate sering ceklis sinyal kalo buka wa lngsung ilang
1,sangat jelek sekarang wa nya
1,gak bisa akses kamera
1,upload story jadi pecah padahal 1080 lalu dikompres ke 720 ternyata masih pecah di wa
1,akhir akhir ini kacau
1,WhatsApp kenapa ini sekarang wa aku sering di blokir Karana spam padahal buat jualan
1,damai itu indah
1,terlalu sering melakukan pemeliharaan.. mengganggu seseorang yg ingin melakukan transaksi
1,mantap
1,"udah update app tapi ttp aja blm muncul fitur audio di story . padahal udah lama . lambat bgt update y . kasih bintang 1,KLO udah kluar tambahin LG star y bye"
1,tolong dong akun saya setiap chat orang/nelpon orang kena spam terus emangnya dikira saya gapunya urusan di WhatsApp apa ya SE enaknya aja band band akun orng tanpa sebab atau kesalahan apapun saya chat guru saya kena band telpon teman saya kena band trus tadi baru ke buka band nya pas di daftarin gabisa malah ke band lagi mau kalian apa sih sebenernya tolong lah sportifitas nya jangan karna kalian megang kendali atas akun akun WhatsApp kalian bisa SE enaknya bertindak seperti ini .
1,"aplikasi ga jelas bangke,ga ada cewe yang balas chat gw🗿"
1,kecewa
1,mana fitur hd nya ? kenapa di hilangkan sy sanngat kecewa
1,kok temen ga bisa posting ulang video saya sihh ini WhatsApp atau permainan
1,wa saya spam terus Cape bolak balik veripikasi ilangin Napa!!
1,"GAJELAS BGT nunggu verifikasi gk masuk"" udh banyak bug pula"
1,admin whatsapp gabut apa gimana ya akun wa gua diblokir
1,Video dari facebook tidak bisa di bikin status?? Video yg di ungga ke status wa. Video y pecah /ngebrul
1,"wa sekarang makin ribet,, makin byak aturan"
1,"Tolong !!! kepada pihak whatsApp, hapus saja fitur Saluran, karena saya menemukan rekomendasi saluran yang tidak mendidik dan tidak pantas sangat berbahaya bagi anak dibawah umur, karena kita tahu sendiri diera sekarang sudah banyak anak2 sekolah yang memegang gadget... tidak terlalu berguna juga saluran2 semacam itu, kita hanya butuh untuk komunikasi secara private dan lancar...Bukan mengikuti saluran seperti dimedsos instagram / facebook."
1,"Kenapa tidak bisa login, aneh"
1,kenapa wa saya tidak bisa menambahkan kontak/sv kontak? adakan yang sama?
1,Sebelum membuat status foto/vidio hd pas di buat status jadi burik tolong perbaiki
1,"padahal pgn dapet tema chat, udah update beberapa kali malah ga bisa nunggu beberapa bulan"
1,"merasa terhambat untuk kurir bentar"" dilaporin. dibekuin krn terindikasi spam.. pdahal saya inih kerja nanya alamat dan untuk komfirmasi.."
1,update nya lama..padahal paket data gk kekurangan...minta di update .giliran di update muter2....huuuuhhhhh sangat memprihatinkan sekali...semua comentar tak ada satupun yang di balas / di jawab...
1,ga bisa login
1,kenapa tiba tiba akun whatsapp saya di hapus padahal tidak ada spam chat yang saya lakukan heran padahal dah beberapa tahun nomor whatsapnya kena apus
1,"saya tidak bisa lagi login di whattsap karena kode verifikasinya tidak muncul, saya sudah mencoba dua hari namun tetap sama saja. saya sungguh kecewa, padahal nomor whattsap saya sangat pentins sekali untuk saya😭😭"
1,sistem ga jelas WhatsApp kena spam terus padahal ga ngelakuin apa apa
1,ini kenapaa jadi BANYAK IKLANNYA 5DETIK langsung muncul. hah
1,semakin lama ini WhatsApp elor pesan saya ngga ke kirim kirim padahal sinyal lancar
1,"bisa gasih gausah ada bug??? INI BUKA VOICE NOTE SEKALI LIAT AJA GABISA DI UNDUH, BLOK"
1,makin buruk saja whatsap sekang
1,WhatsAapp ke blok tiba tiba padahal ga spam apapun yang punya WhatsAap gajelas
1,"gaada angin gaada hujan, pesan yang udah dicadangin gabisa kepake, bener bener kecewa. kenangan chat dari 2022 sm temen ilang semua. KECEWA BERAT!!!!!! tolong perbaiki sebelum gue santet lu semua"
1,WA TAI LO EROR MULU
1,saya lagi telponan tiba² mati sendiri padahal jaringan lancar² saja
1,sundala kau wa ajing telqs0nu tambah kongkonngangi wa
1,"update terbaru busuk!!!! pemilihan media gabisa full akses ke semua folder album, jadi harus pilih dokumen biar bisa akses semua folder album di gallery yang dimana itu tidak dikompres, plis balikin kek dulu lagi untuk pemilihan media di gallery"
1,"gabisa kirim kode ke nomor sendiri apk gajelas, tolong diperbaiki kenapa tidak bisa kirim kode ke nomor sendiri"
1,gede bgt size nya
1,kenapa pas setelah di update ke versi terbaru suara saya saat nelfon tidak terdengar oleh peserta lain
1,ini gimana sih wa padahal saya ga pernah spam chat atau pun bikin pelanggaran tapi kenapa akun wa saya kena spam chat tolong dong ini mengganggu banget padahal saya ga pernah spam atau hal hal yang lain makin kesini ini apk wa rusak.... kepada pihak resmi wa tolong hapus virus spam chat mengganggu banget
1,aplikasi gajlas sering eror sendiri tolol
1,"makin di update makin lemot WhatsApp sekarang, setiap kirim pesan ke grup lama bngt terkirim dan setiap lihat status orang lain lemot bngt dan juga setiap mau tag grup di status WhatsApp malah lemot harus nunggu bbrp menit, mohon di perbaikan seperti yang dulu"
1,lama kelamaan wa nya makin eror ga seperti yang dulu
1,wa sekarang gjls padahal sebelum nya chat sudah di cadangkan ke gmail tapi pas login kenapa ga bisa di cadangkan chatnya??? kecewa banget sama WhatsApp kecewa banget gue sama wa sekarang
1,"hadeh WhatsApp baperan amat dikit"" blok ir permanen hadeh"
1,tidak bisa memberikan reaksi ketika foto di tampilan lebar.
1,update 2 jam parah
1,"Jujur ini wa kenapa dahhh setiap mau unduh vidio selalu gagal, tolong dong developer, update gak salah² !!! update buat bgus malah buat gak bisa download vidio dari kiriman orang gak jelas"
1,"temen gua vn kagak bisa dibuka cuy,apala wa ni"
1,aplikasi apa ini tidak ada satupun perempuan me ngecet saya
1,aplikasi tdk jelas tdk ada cewek yng chet
1,"bnyk bug gk jelas, niat bikin aplikasi gk sih?"
1,aplikasi ini aneh gda yng cht🗿
1,gua mau nyari foto jadi susah bet dah males banget
1,tidak bisa masuk ke dalam aplikasi. tolong di perbaiki
1,"vc sering mati sendiri entah kenapa..? klo belum di update suka ngelag, lola, fitur2 gk guna,.. bukanya semakin mempermudah malah semakin nyusahin"
1,"makin parah nih aplikasi masa kirim vn doang ngelag nya ngga main2 dan g cuma itu aja,, masa sw orang bisa tiba2 tidak ada padahal sw orang itu ngga dihapus , hilang setelah dilihat satu kali,,mau dilihat ulang udah raib sw nya"
1,susah menerimA kode verifikasinya
1,banyak ngebug nya
1,"kbnyk eror,kalo kepanjangan text,semoga di bales dan di benerin"
1,"BANYAK BUG! udh gitu makin di update makin bnyk bug nya, pas ga di update malah ga berfungsi, ruang penyimpanan hp saya sudah sekarat ini malah minta update lagi, gimana coba?! kalo ga di update malah makin bug! TUKANG NGE BUG!"
1,mohon maaf untuk wa kenapa udah di apdet tema gelumbung nya ok gk ada . udah beberapa kali saya apdet tetap tidak muncul gelembung tema saya. terima kasih
1,why did I update my contact's WA profile which was originally empty now has letters according to the contact name we gave? this update is very disappointing and this is very bad
1,fitur efek di panggilan video belum muncul
1,sudah uodate berkali2 tapi gak bisa up story wa dengan musik :(
1,"nelfon orang malah tiba tiba mati padahal sensor tidak disentuh sama sekali, update juga 5 mei tapi di sini belum bisa ke update"
1,wa saya sering terblokir entah apa alasannya saya tidak melanggar kebijakan apapun mohon diperbaiki lagi agar saya bisa menggunakan WhatsApp dengan nyaman
1,"kenapa mau minta kode verifikasi aja minta WA resmi mulu emang ini apk WA gak resmi apa gimana...?! aneh banget pihak WA, gw klik dishope sekali doang dianggap spam, yg bener lah"
1,"ngirim foto,vn susah..kualitas jlek"
1,update punya ku masih blm support lagi di foto
1,the best
1,"kenapa ini Whatsapp? gabisa di buka, sistem eror"
1,"MAKIN RUSAK AJA INI APLIKASI, AKUN SAYA KENA BANNED PERMANEN, PADAHAL AKUN SAYA BANYAK HAL"" PENTINGNYA, TOLONG DI PERBAIKI JANGAN SEMENA MENA, APLIKASINYA DI RANCANG UNTUK CHAT, TAPI KENAPA MALAH DI BANNED, TOLONG CEPAT DI PERBAIKI"
1,"knp sih whatsapp klo memo full itu g bisa dibuka harus hapus² in video/ft , pdhl semuanya udh aku hapus, pdhl banyak yg penting tp harus dihapus gr² mau buka whatsapp"
1,"Makin update makin parah wa sekarang,bukannya bagus malah makin jelek jaringannya,kadang kirim foto susah sekali terkirim,apalagi kalau kita kirim video,,,,tolong dikoreksi lagi please"
1,kenapa WhatsApp say setiap di daptarkan ko ga bisa keluarnya WhatsApp ga resmi
1,"WOII JANGANN PILIH KASIH DONG KALO BUAT FITUR, MASA ADA YANG GA ADA ANIMASI NYA KAYAK ANIMASI INI NIH ""😘"" TOLONG DIPERBAIKI LAGI DANN ADIL!!"
1,update lama hampir sejam pdhal pake wifi
1,"sekarang sering banget wa nge lag, nge frezee"
1,"sering ngebug gabisa kirim stiker video foto, pdhal jaringan kenceng aneh bgt"
1,"kan aku unsave wa nah ngga bisa diunsave walau udh di kontak, ngebug itu tolong benerin"
1,tdak bisa masuk
1,"aplikasi macam apa ini,ga ada cewe yang nge chat gw"
1,ko gakk bisa d donlot yah
1,"Perasaan saya tidak pernah bikin chat spam,,,tapi kenapa akun WhatsApp saya kena banned"
1,aneh banget niw wa kenapa saya gakp pernah di bales sama cewek suka di read
1,"hello whatsApp saya mau kerja, tapi kenapa akun saya kena spam"
1,"Kenapa dikit dikit minta update ,perasaan dalam 1 bulan ini .udah keseringan minta update. Kalaw gak di update .buka story pun gak mau kebuka ."
1,sering eror cht gak bisa terkirim tapi pesan tetap masuk
1,"pas di update tampilan statusnya ga menarik sama sekali, aneh"
1,no saya ke kenon (spam terus) tolong di baiki saya setiap chatan selalu kenon
